,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
10,Airflow,apache/airflow,data-pipelines,,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000,2023-08-17 13:53:01.000000,2023-08-17 12:14:26,20904.0,1126.0,12182.0,760.0,22314.0,708.0,7060.0,31804.0,"Platform to programmatically author, schedule, and monitor workflows.",2947.0,47,True,2023-07-10 23:02:37,2.6.3,68.0,apache-airflow,conda-forge/airflow,apache/airflow,,,7714.0,7714.0,https://pypi.org/project/apache-airflow,10745567.0,12042108.0,https://anaconda.org/conda-forge/airflow,2023-07-23 15:06:09.683,933206.0,https://hub.docker.com/r/apache/airflow,2023-08-16 07:49:54.036433,465.0,126589578.0,1.0,520850.0,stable/airflow,,,,,,,,,,,,,
11,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2023-08-12 10:33:38.000000,2023-08-11 09:49:02,15130.0,262.0,1910.0,221.0,4352.0,81.0,2780.0,11054.0,Python Imaging Library (Fork).,443.0,47,True,2023-07-01 14:57:17,10.0.0,51.0,Pillow,conda-forge/pillow,,,,1299891.0,1299891.0,https://pypi.org/project/Pillow,62461816.0,63312087.0,https://anaconda.org/conda-forge/pillow,2023-07-02 00:52:56.834,31460063.0,,,,,1.0,,,,,,,,,,,,,,,
12,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,,2010-04-30 20:37:14.000,2023-08-17 13:23:43.000000,2023-08-17 11:53:29,55169.0,919.0,3913.0,291.0,12563.0,4206.0,8456.0,11188.0,A computer algebra system written in pure Python.,1236.0,45,False,2023-05-10 18:09:23,sympy-1.12,45.0,sympy,conda-forge/sympy,,,,76209.0,76209.0,https://pypi.org/project/sympy,9738081.0,9788710.0,https://anaconda.org/conda-forge/sympy,2023-06-16 13:17:18.981,4038698.0,,,,,1.0,509204.0,,,,,,,,,,,,,,
13,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-08-16 15:33:02.000000,2023-08-10 17:52:58,15098.0,43.0,2564.0,278.0,3799.0,2482.0,2692.0,8770.0,Statsmodels: statistical modeling and econometrics in Python.,416.0,45,True,2023-05-05 10:52:12,0.14.0,25.0,statsmodels,conda-forge/statsmodels,,,,100135.0,100135.0,https://pypi.org/project/statsmodels,11235056.0,11362455.0,https://anaconda.org/conda-forge/statsmodels,2023-06-16 13:16:44.091,10956380.0,,,,,1.0,29.0,,,,,,,,,,,,,,
14,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2023-08-17 13:45:25.000000,2023-08-17 09:33:04,18674.0,1283.0,4530.0,458.0,23304.0,2868.0,12101.0,27119.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,899.0,44,True,2023-08-15 16:40:29,ray-2.6.3,71.0,ray,conda-forge/ray-tune,,,,10954.0,10954.0,https://pypi.org/project/ray,2176322.0,2181199.0,https://anaconda.org/conda-forge/ray-tune,2023-08-17 00:56:02.998,156042.0,,,,,1.0,86.0,,,,,,,,,,,,,,
15,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-08-16 15:36:53.000000,2023-08-16 15:28:34,15982.0,65.0,4084.0,551.0,3845.0,75.0,5384.0,26885.0,Industrial-strength Natural Language Processing (NLP) in Python.,735.0,44,True,2023-08-08 14:45:58,3.6.1,100.0,spacy,conda-forge/spacy,,,,66722.0,66722.0,https://pypi.org/project/spacy,5988367.0,6071863.0,https://anaconda.org/conda-forge/spacy,2023-08-09 19:17:06.552,3172874.0,,,,,1.0,,,,,,,,,,,,,,,
16,Celery,celery/celery,data-pipelines,,https://github.com/celery/celery,https://github.com/celery/celery,,2009-04-24 11:31:24.000,2023-08-17 09:45:20.000000,2023-08-17 08:45:20,12281.0,88.0,4348.0,481.0,3017.0,565.0,4331.0,22016.0,Asynchronous task queue/job queue based on distributed message passing.,1299.0,44,False,2023-06-18 14:18:25,5.3.1,42.0,celery,conda-forge/celery,,,,109008.0,109008.0,https://pypi.org/project/celery,7432992.0,7468739.0,https://anaconda.org/conda-forge/celery,2023-06-22 15:12:17.099,1358408.0,,,,,1.0,,,,,,,,,,,,,,,
17,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-08-17 14:04:27.000000,2023-08-17 14:04:26,4520.0,500.0,3397.0,292.0,6119.0,995.0,2070.0,15025.0,Open source platform for the machine learning lifecycle.,619.0,44,True,2023-08-15 07:11:16,2.6.0,73.0,mlflow,conda-forge/mlflow,,,,22745.0,22745.0,https://pypi.org/project/mlflow,13974252.0,14012222.0,https://anaconda.org/conda-forge/mlflow,2023-08-15 08:47:37.291,1442893.0,,,,,1.0,,,,,,,,,,,,,,,
18,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2023-08-17 01:34:14.000000,2023-08-17 01:34:06,8336.0,113.0,18492.0,1917.0,6526.0,280.0,11502.0,59038.0,Deep Learning for humans.,1200.0,43,True,2023-06-27 23:42:33,2.13.1,51.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],10.0,10.0,https://pypi.org/project/keras,10653430.0,10737353.0,https://anaconda.org/conda-forge/keras,2023-07-28 12:24:35.264,3189089.0,,,,,1.0,,,,,,,,,,,,,,,
19,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-08-17 10:53:37.000000,2023-08-17 08:01:39,6506.0,154.0,8083.0,912.0,4604.0,310.0,4574.0,24479.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",621.0,43,True,2023-06-19 01:38:37,1.7.6,52.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,64174.0,64174.0,https://pypi.org/project/xgboost,10110839.0,10223658.0,https://anaconda.org/conda-forge/xgboost,2023-08-05 01:52:21.106,4172065.0,,,,,1.0,6921.0,,,,,,,,,,,,,,
20,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-08-17 13:44:19.000000,2023-08-17 13:44:12,17080.0,931.0,2191.0,313.0,10665.0,1186.0,3214.0,24179.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",564.0,43,True,2023-07-27 23:20:52,jax-v0.4.14,79.0,jax,conda-forge/jaxlib,,,,16502.0,16502.0,https://pypi.org/project/jax,2853848.0,2877015.0,https://anaconda.org/conda-forge/jaxlib,2023-07-30 18:45:00.131,880350.0,,,,,1.0,,,,,,,,,,,,,,,
21,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-08-15 20:12:19.000000,2023-08-15 20:12:16,3318.0,47.0,3641.0,442.0,2959.0,282.0,2791.0,15372.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",287.0,43,True,2023-07-13 18:43:08,4.0.0,28.0,lightgbm,conda-forge/lightgbm,,,,24291.0,24291.0,https://pypi.org/project/lightgbm,6364548.0,6422150.0,https://anaconda.org/conda-forge/lightgbm,2023-07-14 13:55:17.383,1925021.0,,,,,1.0,197791.0,,,,,,,,,,,,,,
22,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-08-16 21:38:56.000000,2023-08-16 15:36:16,5630.0,128.0,1548.0,192.0,4745.0,583.0,1201.0,6328.0,TensorFlows Visualization Toolkit.,305.0,43,True,2023-08-08 22:34:52,2.14.0,53.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],183182.0,183182.0,https://pypi.org/project/tensorboard,19160229.0,19270830.0,https://anaconda.org/conda-forge/tensorboard,2023-08-09 15:42:17.420,4202844.0,,,,,1.0,,,,,,,,,,,,,,,
23,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2023-08-17 14:12:55.000000,2023-08-16 18:27:39,5536.0,403.0,1397.0,131.0,2273.0,389.0,2208.0,21021.0,"Wrap UIs around any model, share with anyone.",192.0,42,True,2023-08-11 02:25:03,3.40.1,100.0,gradio,,,,,11666.0,11666.0,https://pypi.org/project/gradio,4302703.0,4302703.0,,,,,,,,1.0,,,9.0,,,,,,,,,,,,
24,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-08-17 13:52:32.000000,2023-08-17 12:38:22,43107.0,1283.0,5094.0,728.0,39091.0,1085.0,16055.0,20735.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1082.0,42,True,2023-07-25 11:09:59,2.5.0,60.0,paddlepaddle,,,,['paddle'],276.0,276.0,https://pypi.org/project/paddlepaddle,169269.0,169451.0,,,,,,,,2.0,15356.0,,,,,,,,,,,,,,
25,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-08-17 11:23:39.000000,2023-08-16 07:33:37,20191.0,90.0,4018.0,445.0,5788.0,732.0,6646.0,17850.0,"Interactive Data Visualization in the browser, from Python.",667.0,42,True,,,53.0,bokeh,conda-forge/bokeh,,,,74202.0,74202.0,https://pypi.org/project/bokeh,3669500.0,3992300.0,https://anaconda.org/conda-forge/bokeh,2023-08-14 08:47:36.698,12266416.0,,,,,1.0,,,,,,,,,,,,,,,
26,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-08-17 12:16:54.000000,2023-08-16 22:18:46,2476.0,113.0,3480.0,432.0,2886.0,311.0,2142.0,15332.0,Open standard for machine learning interoperability.,291.0,42,True,2023-05-05 16:35:02,1.14.0,25.0,onnx,conda-forge/onnx,,,,17679.0,17679.0,https://pypi.org/project/onnx,2701833.0,2723317.0,https://anaconda.org/conda-forge/onnx,2023-07-12 10:54:40.179,806047.0,,,,,1.0,19155.0,,,,,,,,,,,,,,
27,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2023-08-17 02:43:29.000000,2023-08-13 06:11:52,7355.0,65.0,2869.0,280.0,3368.0,196.0,2825.0,13040.0,Network Analysis in Python.,661.0,42,False,2023-04-04 20:05:38,networkx-3.1,52.0,networkx,conda-forge/networkx,,,,178053.0,178053.0,https://pypi.org/project/networkx,26672651.0,26828673.0,https://anaconda.org/conda-forge/networkx,2023-06-16 13:18:51.990,12793826.0,,,,,1.0,65.0,,,,,,,,,,,,,,
28,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2023-08-17 12:16:36.000000,2023-08-17 12:16:34,14915.0,380.0,1271.0,154.0,5862.0,518.0,3500.0,12581.0,"Prefect is a workflow orchestration tool empowering developers to build, observe, and react to data pipelines.",187.0,42,True,2023-08-03 20:28:47,2.11.3,181.0,prefect,conda-forge/prefect,,,,3565.0,3565.0,https://pypi.org/project/prefect,671580.0,684377.0,https://anaconda.org/conda-forge/prefect,2023-08-04 02:48:48.005,499087.0,,,,,1.0,,,,,,,,,,,,,,,
29,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2023-08-17 10:36:58.000000,2023-08-17 05:36:29,30647.0,500.0,4666.0,346.0,9768.0,1402.0,7900.0,11588.0,"Ecosystem of open-source software for mathematics, science, and engineering.",1517.0,42,True,2023-06-28 22:31:33,1.11.1,80.0,scipy,conda-forge/scipy,,,,10.0,10.0,https://pypi.org/project/scipy,60971405.0,62209596.0,https://anaconda.org/conda-forge/scipy,2023-06-29 03:20:27.591,40731482.0,,,,,1.0,378725.0,,-7.0,,,,,,,,,,,,
30,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-08-17 09:27:51.000000,2023-08-17 09:27:47,4493.0,50.0,1939.0,1703.0,4309.0,207.0,2511.0,11102.0,WebGL2 powered visualization framework.,233.0,42,True,2023-08-03 19:35:03,8.9.23,100.0,pydeck,conda-forge/pydeck,,,['jupyter'],6363.0,6363.0,https://pypi.org/project/pydeck,1436578.0,1899646.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,424742.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,452956.0,,,,,,,,,
31,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-08-15 22:51:38.000000,2023-08-09 00:56:45,3157.0,11.0,1691.0,256.0,1018.0,124.0,2233.0,10995.0,Statistical data visualization in Python.,198.0,42,True,2022-12-30 19:12:05,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,291391.0,291391.0,https://pypi.org/project/seaborn,9921407.0,10007503.0,https://anaconda.org/conda-forge/seaborn,2023-06-16 13:21:42.625,7231906.0,,,,,1.0,259.0,,,,,,,,,,,,,,
32,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2023-08-17 01:01:04.000000,2023-08-16 13:18:37,13663.0,117.0,2085.0,187.0,4210.0,511.0,1986.0,5547.0,Image processing in Python.,624.0,42,False,2023-06-02 05:03:22,0.21.0,22.0,scikit-image,conda-forge/scikit-image,,,,150836.0,150836.0,https://pypi.org/project/scikit-image,8153774.0,8296759.0,https://anaconda.org/conda-forge/scikit-image,2023-07-08 14:10:33.891,5433456.0,,,,,1.0,,,,,,,,,,,,,,,
33,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-08-17 12:39:43.000000,2023-08-17 10:58:52,1735.0,200.0,3181.0,302.0,2026.0,766.0,1169.0,27733.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",230.0,41,True,2023-07-17 17:55:55,0.10.0,52.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],2729.0,2729.0,https://pypi.org/project/deepspeed,512589.0,512984.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,17026.0,1.0,,,9.0,,,,,,,,,,,,
34,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2023-08-15 16:26:24.000000,2023-08-11 12:42:06,2472.0,143.0,2895.0,257.0,653.0,1437.0,845.0,19916.0,A game theoretic approach to explain the output of any machine learning model.,218.0,41,True,2023-07-15 11:15:28,0.42.1,49.0,shap,conda-forge/shap,,,,12767.0,12767.0,https://pypi.org/project/shap,6975612.0,7039395.0,https://anaconda.org/conda-forge/shap,2023-07-26 09:30:41.606,2041082.0,,,,,1.0,,,,,,,shap/shap,,,,,,,,
35,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-08-17 12:59:37.000000,2023-08-17 12:58:31,8924.0,203.0,1058.0,137.0,5109.0,552.0,3864.0,11867.0,Data Version Control | Git for Data & Models | ML Experiments Management.,285.0,41,True,2023-08-16 03:19:42,3.15.3,264.0,dvc,conda-forge/dvc,,,,9004.0,9004.0,https://pypi.org/project/dvc,710566.0,757508.0,https://anaconda.org/conda-forge/dvc,2023-08-12 22:42:53.289,1667757.0,,,,,1.0,36656.0,,,,,,,dvc,dvc,dvc,,,,,
36,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-08-17 10:12:57.000000,2023-08-17 10:12:57,7840.0,82.0,1597.0,214.0,5411.0,777.0,4015.0,11293.0,Parallel computing with task scheduling.,584.0,41,True,,,152.0,dask,conda-forge/dask,,,,51800.0,51800.0,https://pypi.org/project/dask,8435922.0,8686532.0,https://anaconda.org/conda-forge/dask,2023-08-05 02:08:21.831,9773795.0,,,,,1.0,,stable/dask,,,,,,,,,,,,,
37,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2023-08-14 13:25:13.000000,2023-08-13 11:08:36,3540.0,42.0,698.0,150.0,1242.0,179.0,1650.0,8424.0,Declarative statistical visualization library for Python.,156.0,41,True,2023-05-26 21:55:53,5.0.1,23.0,altair,conda-forge/altair,,,,68412.0,68412.0,https://pypi.org/project/altair,13991187.0,14089139.0,https://anaconda.org/conda-forge/altair,2023-07-12 14:27:15.237,1959040.0,,,,,1.0,76.0,,,,,,,,,,,,,,
38,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-08-17 14:30:55.000000,2023-08-17 14:10:43,5679.0,335.0,521.0,53.0,3421.0,690.0,1980.0,7087.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,154.0,41,True,2023-08-01 21:13:51,0.15.8,100.0,wandb,conda-forge/wandb,,,,27809.0,27809.0,https://pypi.org/project/wandb,4668346.0,4677200.0,https://anaconda.org/conda-forge/wandb,2023-08-03 02:01:41.391,327611.0,,,,,1.0,,,6.0,,,,wandb/wandb,,,,,,,,
39,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-08-17 14:10:40.000000,2023-08-16 23:32:35,5676.0,161.0,2304.0,300.0,3581.0,656.0,2852.0,26563.0,Streamlit A faster way to build and share data apps.,192.0,40,True,2023-07-20 22:07:55,1.25.0,62.0,streamlit,,,,,931.0,931.0,https://pypi.org/project/streamlit,2295203.0,2295203.0,,,,,,,,1.0,,,,,,,,,,,,,,,
40,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-08-17 04:22:03.341000,2023-08-16 15:59:07,6974.0,158.0,1840.0,415.0,982.0,722.0,828.0,19156.0,Data Apps & Dashboards for Python. No JavaScript Required.,140.0,40,True,2023-08-16 18:05:53,2.12.1,99.0,dash,conda-forge/dash,,,,50278.0,50278.0,https://pypi.org/project/dash,2028187.0,2056013.0,https://anaconda.org/conda-forge/dash,2023-08-17 04:22:03.341,1057390.0,,,,,1.0,,,,,,,,,,,,,,,
41,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-08-14 13:17:49.000000,2023-08-10 23:03:11,8426.0,106.0,2104.0,201.0,4082.0,14.0,1878.0,18975.0,"Multimodal AI services & pipelines with cloud-native stack: gRPC, Kubernetes, Docker, OpenTelemetry, Prometheus,..",171.0,40,True,2023-08-10 15:51:36,3.20.1,100.0,jina,conda-forge/jina-core,jinaai/jina,,,888.0,888.0,https://pypi.org/project/jina,240816.0,273020.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,53203.0,https://hub.docker.com/r/jinaai/jina,2023-08-10 16:05:47.069847,8.0,1255430.0,2.0,,,,,,,,,,,,,,,
